source_doi,source_title,reading_list,target_doi,target_title
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.5860/choice.50-6212,"Seizing the means of reproduction: entanglements of feminism, health, and technoscience"
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.18574/nyu/9780814762431,"Artificial Parts, Practical Lives : Modern Histories of Prosthetics"
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1080/0966369x.2017.1336302,Staying with the trouble: making kin in the Chthulucene
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1515/9780822373780,Staying with the Trouble: Making Kin in the Chthulucene
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1126/science.aaq0524,Volatile chemical products emerging as largest petrochemical source of urban organic emissions
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1080/0966369x.2018.1449139,"The right to maim: debility, capacity, disability"
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1080/09687599.2019.1648369,Care work: dreaming disability justice
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1080/09687599.2017.1372946,Against purity: living ethically in compromised times
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1093/jdh/epy023,Building Access: Universal Design and the Politics of Disability
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1080/09589236.2017.1389465,Brilliant Imperfection: Grappling with Cure
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,,The Politics of Disablement: A Sociological Approach
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1080/09688080.2017.1335999,"Skin, Tooth, and Bone – The Basis of Movement is Our People: A Disability Justice Primer"
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,,Care Work: Dreaming Disability Justice
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,,Against Purity: Living Ethically in Compromised Times
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1515/9780822372806,Attachments to War: Biomedical Logics and Violence in Twenty-First-Century America
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,,Building Access: Universal Design and the Politics of Disability
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,,DIY Citizenship: Critical Making and Social Media
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1215/9780822373520,Brilliant Imperfection: Grappling with Cure
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1353/aq.2018.0031,"Mapping Access: Digital Humanities, Disability Justice, and Sociospatial Practice"
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1353/phi.2016.0022,"Beyond Accommodation: Disability, Feminist Philosophy, and the Design of Everyday Academic Life"
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,,Making Things and Drawing Boundaries: Experiments in the Digital Humanities
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1515/9780822373513,"Curative Violence: Rehabilitating Disability, Gender, and Sexuality in Modern Korea"
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.5860/choice.197926,"Restricted access: media, disability, and the politics of participation"
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,,Made to Hear: Cochlear Implants and Raising Deaf Children
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1093/acprof:oso/9780190262075.001.0001,"Telethons: Spectacle, Disability, and the Business of Charity"
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.1177/0162243918754672,White Space and Dark Matter
https://doi.org/10.28968/cftt.v5i1.29607,Crip technoscience manifesto,critical_making,https://doi.org/10.28968/cftt.v5i1.30435,The Rise and Fall of the Plastic Straw
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1086/231209,Manifesto for a Relational Sociology
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1016/s0378-2166(99)00096-x,Action and embodiment within situated human interaction
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1177/0263276409349275,"Epistemic Disobedience, Independent Thought and Decolonial Freedom"
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1215/9780822371816,Designs for the Pluriverse
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1515/9781400845064,Local Histories/Global Designs
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.17763/haer.68.4.5wv1034973g22q48,Using a Chicana Feminist Epistemology in Educational Research
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.59962/9780774855440,Indigenous Storywork
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1080/09502380601162498,INTRODUCTION
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1016/j.pragma.2012.09.003,"The co-operative, transformative organization of human action and knowledge"
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1002/sce.20392,Cultural processes in science education: Supporting the navigation of multiple epistemologies
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1080/07370008.2016.1181879,Participatory Design Research and Educational Justice: Studying Learning and Relations Within Social Change Making
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.22380/2539472x.1244,¿Puede hablar el subalterno?
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.7551/mitpress/9755.001.0001,Who's Asking?
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1080/10749039.2015.1087572,Community-Based Design Research: Learning Across Generations and Strategic Transformations of Institutional Relations Toward Axiological Innovations
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1080/07370008.2016.1169817,Rethinking Race and Power in Design-Based Research: Reflections from the Field
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.17763/haer.82.3.q8117w861241871j,Designing Indigenous Language Revitalization
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1080/07370008.2018.1429443,"“Look It, This is how You Know:” Family Forest Walks as a Context for Knowledge-Building About the Natural World"
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.3102/0002831216671210,Toward Projects in Humanization
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.7551/mitpress/11375.001.0001,Living Literacies
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.5250/quiparle.18.2.29,The Notion of “Rights” And the Paradoxes of Postcolonial Modernity
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1007/978-1-4419-5716-0_28,Innovations in Culturally Based Science Education Through Partnerships and Community
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1002/ajcp.12501,"Participatory Research Approaches with Youth: Ethics, Engagement, and Meaningful Action"
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1177/0042085916652179,“Darles el lugar”: A Place for Nondominant Family Knowing in Educational Equity
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1080/01596300903237198,Building bridges across knowledge systems: Ubuntu and participative research paradigms in Bantu communities
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1007/s11159-018-9759-1,Educate to perpetuate: Land-based pedagogies and community resurgence
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.1080/15710882.2024.2329559,Collaborative critical making in higher education: a case study of a community-centred storytelling effort to transform harmful narratives of gun violence in Boston
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.17227/rce.num92-17131,Exploring One Colombian Adolescent’s Diverse Literacies in his Rural Community
https://doi.org/10.1177/14687941251390758,Decolonizing methodology: Co-designing research with the voices and footprints of the community,critical_making,https://doi.org/10.22318/icls2023.875205,Teachers as Co-Designers: Forming Equitable Participation through the Lens of Relational Trust
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1111/j.1527-2001.2010.01137.x,Toward a Decolonial Feminism
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.4324/9781315423012,Participatory Visual and Digital Methods
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.5406/illinois/9780252038792.001.0001,Muddying the Waters
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1093/oso/9780197512456.001.0001,Participatory Action Research
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1057/s41305-017-0043-1,"Feminist Data Studies: Using Digital Methods for Ethical, Reflexive and Situated Socio-Cultural Research"
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1080/13645579.2017.1364065,Ethical ‘mess’ in co-produced research: reflections from a U.K.-based case study
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1177/16094069211013646,"Moving images, Moving Methods: Advancing Documentary Film for Qualitative Research"
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1080/17450101.2023.2200148,Mobility data justice
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.4135/9781848607934.n12,Continuing the Journey: Articulating Dimensions of Feminist Participatory Action Research (FPAR)
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1559/15230406394175,Integrating Sketch Maps with GIS to Explore Fear of Crime in the Urban Environment: A Review of the Past and Prospects for the Future
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.7577/rerm.357,In the Midst of Participatory Action Research Practices: Moving towards Decolonizing and Decolonial Praxis
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1080/23802014.2017.1335174,Image-ining resistance: using participatory action research and visual methods in sport for development and peace
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1080/2159676x.2020.1854836,"Contemporary digital qualitative research in sport, exercise and health: introduction"
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.3390/su11164485,"“We Are Prisoners in Our Own Homes”: Connecting the Environment, Gender-Based Violence and Sexual and Reproductive Health Rights to Sport for Development and Peace in Nicaragua"
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1007/s10109-022-00386-6,Paper2GIS: improving accessibility without limiting analytical potential in Participatory Mapping
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1080/2159676x.2023.2243955,Co-creating knowledge on bicycling: a decolonial feminist participatory action research approach to arts-based methods
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1177/13548565211045536,“It ain’t a compliment”: Feminist data visualisation and digital street harassment advocacy
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1080/01436597.2021.2020634,"‘Bicycles are really important for women!’ Exploring bicycles, gender and development in Nicaragua and Uganda"
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1080/02614367.2025.2528758,“The climate crisis is violence:” sexual and gender-based violence and bicycles for mobility justice and development in Nicaragua <sup>1</sup>
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1177/1476750318763041,From doing to writing action research: A plea to ARJ authors
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1177/01417789211015334,The Radical Limits of Decolonising Feminism
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1177/1464700121994073,The messy work of decolonial praxis: insights from a creative collaboration among queer African youth
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1080/0966369x.2024.2307583,Exploring the use of geographic methods to understand sexual- and gender-based violence: a scoping review
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.1177/13678779231224800,Decolonizing bodies and the ethics of care: On the significance of embodied vulnerability as the future of cultural studies
https://doi.org/10.1177/14767503251403419,(En)tangled ethics and relational mobilities: Reflections on decolonial feminist digital participatory action research,critical_making,https://doi.org/10.3366/soma.2021.0354,Cycling in the Flattened City: Urban Assemblages and Digital Visual Research
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,https://doi.org/10.21832/9781800418868-012,8 Decolonizing Methodologies: Research and Indigenous Peoples
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,https://doi.org/10.1353/hpu.2010.0233,Cultural Humility Versus Cultural Competence: A Critical Distinction in Defining Physician Training Outcomes in Multicultural Education
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,https://doi.org/10.1080/01419870.2013.800575,Decolonizing Methodologies: Research and Indigenous Peoples
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,,"White Logic, White Methods: Racism and Methodology"
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,https://doi.org/10.1080/10572252.2013.730966,Participatory Localization: A Social Justice Approach to Navigating Unenfranchised/Disenfranchised Cultural Sites
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,https://doi.org/10.4324/9780429198748,Technical Communication after the Social Justice Turn
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,https://doi.org/10.1080/10572252.2015.975962,Values and Validity: Navigating Messiness in a Community-Based Research Project in Rwanda
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,https://doi.org/10.1145/3437000.3437002,Decolonizing decoloniality
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,https://doi.org/10.18584/iipj.2017.8.2.6,Laying the Groundwork: A Practical Guide for Ethical Research with Indigenous Communities
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,https://doi.org/10.1139/facets-2021-0067,Community participation in coastal and marine research and monitoring in Inuit Nunangat: a scoping literature review
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,https://doi.org/10.1353/clj.2019.0023,"Nutrition, Health, and Wellness at La Escuelita: A Community-Driven Effort Toward Food and Environmental Justice"
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,https://doi.org/10.25148/clj.17.1.010652,To Community with Care: Enacting Positive Barriers to Access as Good Relations
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,,Nuestros Cuentos: Fostering a Comunidad de Cuentistas Through Collaborative Storytelling With Latinx and Indigenous Youth
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,https://doi.org/10.1145/3531210.3531213,Embodied Participation
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,https://doi.org/10.25607/obp-1259,Negotiating Research Relationships with Inuit Communities: a Guide for Researchers.
https://doi.org/10.1145/3592367.3592369,Decolonizing community-engaged research: Designing CER with cultural humility as a foundational value,critical_making,https://doi.org/10.18584/iipj,International Indigenous Policy Journal
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.1215/9780822392996,New Materialisms
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.5860/choice.37-5198,Cyber-Marx: cycles and circuits of struggle in high-technology capitalism
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.1177/1050651912439539,"Race, Rhetoric, and Technology"
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,,Technical Communication
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.2190/tw.44.3.e,Decolonial Methodologies: Social Justice Perspectives in Intercultural Technical Communication Research
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.1080/14649365.2014.908232,Urban foraging and the relational ecologies of belonging
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,,POSTCOLONIAL DIRECTIONS IN EDUCATION
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.7330/9781607327585.c010,10 Using Narratives to Foster Critical Thinking about Diversity and Social Justice
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.2190/tw.44.1.c,Wicked Problems in Technical Communication
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.1016/j.compcom.2016.11.004,Seeing and Knowing the Womb: A Technofeminist Reframing of Fetal Ultrasound toward a Decolonization of Our Bodies
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.1080/10572252.2016.1113025,"Food Fights: Cookbook Rhetorics, Monolithic Constructions of Womanhood, and Field Narratives in Technical Communication"
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.1145/3437000.3437002,Decolonizing decoloniality
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.1207/s15427625tcq0603_7,Toward a Feminist Historiography of Technical Communication
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.4324/9781351203074-5,Factors to Actors
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.1207/s15427625tcq0603_2,"Gender, Technology, and the History of Technical Communication"
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,,Narrative and professional communication
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.1080/15505170.2011.572521,Rematriating Curriculum Studies
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.1080/10572259909364675,Ethical intercultural technical communication: Looking through the lens of Confucian ethics
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.25159/1947-9417/2965,"â€œDecolonise, Donâ€™t Diversifyâ€: Discounting Diversity in the South African Academe as a Tool for Ideological Pacification"
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.7330/9780874219968.c003,Decolonial Skillshares: Indigenous Rhetorics as Radical Practice
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.1080/10572259409364571,Making gender visible: Extending feminist critiques of technology to technical communication
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.1177/097325861000400101,Utilizing a Positive Deviance Approach to Reduce Girls’ Trafficking in Indonesia
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.1177/1050651902238544,Rhetorical Chemistry
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.1080/10572252.2018.1399750,Medical Narratives in Rhetorical Context: Ethically Researching Anti-Vaccinationists
https://doi.org/10.1080/10572252.2021.1930180,Decolonial dinners: Ethical consideration of decolonial metaphors in TPC scholarship,critical_making,https://doi.org/10.7330/9781646421084.c002,IÑUPIAT IḶITQUSIAT
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.1016/j.respol.2013.05.008,Developing a framework for responsible innovation
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.5860/choice.38-1061,Small is beautiful: economics as if people mattered
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.5860/choice.43-2283,"Global assemblages: technology, politics, and ethics as anthropological problems"
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.5860/choice.34-0267,"Citizen science: a study of people, expertise and sustainable development"
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,,Makers: The New Industrial Revolution
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.1038/35011576,Science's new social contract with society
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.1080/0143659042000185417,"Beyond the Third World: imperial globality, global coloniality and anti-globalisation social movements"
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.1177/0963662513518154,Why should we promote public engagement with science?
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.1145/2470654.2481360,Democratizing technology
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.1145/2858036.2858506,Reconstituting the Utopian Vision of Making
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.7551/mitpress/9568.001.0001,DIY Citizenship
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,,Hacklabs and hackerspaces : Tracing two genealogies
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.1007/s10734-017-0211-4,(Re-)designing higher education curricula in times of systemic dysfunction: a responsible research and innovation perspective
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.1080/01972243.2014.875783,Institutions for Civic Technoscience: How Critical Making is Transforming Environmental Research
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.4324/9781315697888-9,Grassroots Innovation Movements
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.1177/0963662515620970,Experiments in engagement: Designing public engagement with science and technology for capacity building
https://doi.org/10.1080/13511610.2023.2195583,Introducing the Critical Making Responsibility Framework for analyzing responsible innovation processes in grassroots practices,critical_making,https://doi.org/10.3395/reciis.v1i2.909,"Alternative pathways in science and industry: activism, innovation, and the environment in an era of globalization; David J. Hess"
